Compiling plugins/InitialSignalGenerator.py ...
wrote trader.html
wrote trader_cli.html
wrote test_trader.html
wrote plugins.html
wrote test_plugins.html
Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,1249,0,42603.39,,0,6239925029627388664,6239925029627391901,,,,,412,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,16,,545.76,,0,6239528655685575986,6239925029627391901,,00:00:00,36.690,16,203,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,300,0,10233.0,,0,6239925029627400946,6239925029627391901,,,,,144,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,429,0,14633.19,,0,6239925029627388701,6239925029627391901,,,,,299,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,10,0,341.1,,0,6239925029627418196,6239925029627391901,,,,,299,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,10,0,341.1,,0,6239925029627418197,6239925029627391901,,,,,299,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,76,0,2592.36,,0,6239925029627418203,6239925029627391901,,,,,299,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,268,0,9141.48,,0,6239925029627369491,6239925029627391901,,,,,150,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,16,,545.76,,0,6239925029627403169,6239925029627391901,,09:59:10,37.230,26,366,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,10446,,356313.06,,0,6239925029627417851,6239925029627391901,,09:59:48,37.230,10473,366,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,45,0,1534.95,,0,6239925029627417883,6239925029627391901,,,,,366,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,265,0,9039.15,,0,6239925029627390821,6239925029627391901,,,,,154,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,500,0,17055.0,,0,6239925029627365610,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,16,0,545.76,,0,6239925029627345555,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,135,0,4604.85,,0,6239925029627344899,6239925029627391901,,,,,144,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,65,0,2217.15,,0,6239925029627369003,6239925029627391901,,,,,144,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,269,0,9175.59,,0,6239925029627369012,6239925029627391901,,,,,203,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,1000,0,34110.0,,0,6239925029627377233,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,200,0,6822.0,,0,6239925029627344844,6239925029627391901,,,,,144,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,29,0,989.1899999999999,,0,6239925029627344891,6239925029627391901,,,,,144,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,404,0,13780.44,,0,6239925029627344902,6239925029627391901,,,,,144,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,55,0,1876.05,,0,6239925029627345226,6239925029627391901,,,,,122,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,110,0,3752.1,,0,6239925029627345798,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,54,0,1841.94,,0,6239925029627346553,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,250,0,8527.5,,0,6239925029627365903,6239925029627391901,,,,,638,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,1650,0,56281.5,,0,6239925029627366691,6239925029627391901,,,,,638,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,15,0,511.65,,0,6239925029627368002,6239925029627391901,,,,,638,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,27,0,920.97,,0,6239925029627345826,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,500,0,17055.0,,0,6239925029627386185,6239925029627391901,,,,,298,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,40,0,1364.4,,0,6239528655688013510,6239925029627391901,,,,,266,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,450,0,15349.5,,0,6239925029627345016,6239925029627391901,,,,,266,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,270,0,9209.7,,0,6239925029627345083,6239925029627391901,,,,,122,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,67,0,2285.37,,0,6239925029627345391,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,1600,0,54576.0,,0,6239925029627387377,6239925029627391901,,,,,147,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,38,0,1296.18,,0,6239925029627345965,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,80,0,2728.8,,0,6239925029627346068,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,1000,0,34110.0,,0,6239528655688027375,6239925029627391901,,,,,144,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,3000,0,102330.0,,0,6239528655688035092,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,200,0,6822.0,,0,6239925029627346647,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,489,0,16679.79,,0,6239925029627377521,6239925029627391901,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,34.110,134,0,4570.74,,0,6239925029627377521,6239925029627397586,,,,,140,140
BHP,2013-03-01,10:00:00.055000,TRADE,34.500,200,0,6900.0,,0,6239925029627377521,6239925029627346979,,,,,140,119
BHP,2013-03-01,10:00:00.055000,TRADE,34.500,100,0,3450.0,,0,6239925029627377521,6239925029627346980,,,,,140,147
BHP,2013-03-01,10:00:00.055000,TRADE,34.500,77,0,2656.5,,0,6239925029627377521,6239925029627346981,,,,,140,157
BHP,2013-03-01,10:00:00.055000,TRADE,34.500,23,0,793.5,,0,6239528655687882341,6239925029627346981,,,,,144,157
BHP,2013-03-01,10:00:00.055000,TRADE,34.500,200,0,6900.0,,0,6239528655687882341,6239925029627346982,,,,,144,297
BHP,2013-03-01,10:00:00.055000,TRADE,34.500,1100,0,37950.0,,0,6239528655687882341,6239925029627346983,,,,,144,366
BHP,2013-03-01,10:00:00.055000,TRADE,34.500,300,0,10350.0,,0,6239528655687882341,6239925029627346984,,,,,144,923
BHP,2013-03-01,10:00:00.055000,TRADE,35.000,377,0,13195.0,,0,6239528655687882341,6239925029627388644,,,,,144,147
BHP,2013-03-01,10:00:00.055000,TRADE,35.000,55,0,1925.0,,0,6239925029627379051,6239925029627388644,,,,,140,147
BHP,2013-03-01,10:00:00.055000,TRADE,35.000,3000,0,105000.0,,0,6239528655688036194,6239925029627388644,,,,,140,147
BHP,2013-03-01,10:00:00.055000,TRADE,35.000,4778,0,167230.0,OB0 ,0,6045196022792948702,6239925029627388644,,,,,299,147
BHP,2013-03-01,10:00:00.055000,TRADE,35.000,150,0,5250.0,OB0 ,0,6045196022792948702,6239925029627390568,,,,,299,361
BHP,2013-03-01,10:00:00.055000,TRADE,35.000,317,0,11095.0,OB0 ,0,6045196022792948702,6239925029627390669,,,,,299,406
BHP,2013-03-01,10:00:00.055000,TRADE,35.060,9755,0,342010.30000000005,OB0 ,0,6045196022792948702,6239925029627387583,,,,,299,154
BHP,2013-03-01,10:00:00.055000,TRADE,35.060,150,0,5259.0,,0,6239925029627345266,6239925029627387583,,,,,140,154
BHP,2013-03-01,10:00:00.055000,TRADE,35.060,95,0,3330.7000000000003,,0,6239925029627345713,6239925029627387583,,,,,140,154
BHP,2013-03-01,10:00:00.055000,TRADE,35.060,1099,0,38530.94,,0,6239925029627345713,6239925029627390580,,,,,140,361
BHP,2013-03-01,10:00:00.055000,TRADE,35.060,2871,0,100657.26000000001,,0,6239925029627345713,6239925029627390587,,,,,140,361
BHP,2013-03-01,10:00:00.055000,TRADE,35.060,81,0,2839.86,,0,6239925029627345840,6239925029627390587,,,,,140,361
BHP,2013-03-01,10:00:00.055000,TRADE,35.060,155,0,5434.3,,0,6239925029627346288,6239925029627390587,,,,,140,361
BHP,2013-03-01,10:00:00.055000,TRADE,35.060,278,0,9746.68,,0,6239925029627369855,6239925029627390587,,,,,150,361
BHP,2013-03-01,10:00:00.055000,TRADE,35.220,597,0,21026.34,,0,6239925029627369855,6239925029627358780,,,,,150,366
BHP,2013-03-01,10:00:00.055000,TRADE,35.220,1012,0,35642.64,OB0 ,0,6239925029627378745,6239925029627358780,,,,,110,366
BHP,2013-03-01,10:00:00.055000,TRADE,35.220,2063,0,72658.86,OB0 ,0,6239925029627378745,6239925029627386131,,,,,110,299
BHP,2013-03-01,10:00:00.055000,TRADE,35.460,1245,0,44147.700000000004,OB0 ,0,6239925029627378745,6239925029627402731,,,,,110,299
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,3680,0,130640.0,OB0 ,0,6239925029627378745,6239925029627406159,,,,,110,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,3131,0,111150.5,OB0 ,0,6045196022792942711,6239925029627406159,,,,,299,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,220,0,7810.0,,0,6239925029627345225,6239925029627406159,,,,,244,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,1000,0,35500.0,,0,6239528655687555578,6239925029627406159,,,,,406,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,1000,0,35500.0,,0,6239528655687472967,6239925029627406159,,,,,678,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,1000,0,35500.0,,0,6239528655687473539,6239925029627406159,,,,,678,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,135,0,4792.5,,0,6239925029627344894,6239925029627406159,,,,,144,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,3000,0,106500.0,,0,6239925029627386179,6239925029627406159,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,1000,0,35500.0,,0,6239925029627389357,6239925029627406159,,,,,140,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.500,1141,0,40505.5,,0,6239925029627390097,6239925029627406159,,,,,338,203
BHP,2013-03-01,10:00:00.055000,TRADE,35.860,196,0,7028.5599999999995,,0,6239925029627390097,6239925029627418199,,,,,338,299
BHP,2013-03-01,10:00:00.055000,TRADE,35.870,1054,0,37806.979999999996,,0,6239925029627390097,6239925029627419658,,,,,338,361
BHP,2013-03-01,10:00:00.055000,TRADE,35.940,791,0,28428.539999999997,,0,6239925029627390097,6239925029627417853,,,,,338,366
BHP,2013-03-01,10:00:00.055000,TRADE,35.940,3,0,107.82,,0,6239925029627390097,6239925029627417857,,,,,338,366
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,1300,0,46800.0,,0,6239925029627390097,6239925029627346985,,,,,338,119
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,100,0,3600.0,,0,6239925029627390097,6239925029627346986,,,,,338,138
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,100,0,3600.0,,0,6239925029627390097,6239925029627346987,,,,,338,144
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,100,0,3600.0,,0,6239925029627390097,6239925029627346988,,,,,338,147
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,100,0,3600.0,,0,6239925029627390097,6239925029627346989,,,,,338,150
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,300,0,10800.0,,0,6239925029627390097,6239925029627346990,,,,,338,154
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,400,0,14400.0,,0,6239925029627390097,6239925029627346991,,,,,338,210
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,700,0,25200.0,,0,6239925029627390097,6239925029627346992,,,,,338,244
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,1215,0,43740.0,,0,6239925029627390097,6239925029627346993,,,,,338,297
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,485,,17460.0,,0,6237159757883487193,6239925029627346993,,00:00:00,36.010,1200,255,297
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,100,,3600.0,,0,6237159757883487193,6239925029627346994,,00:00:00,36.010,1200,255,338
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,100,,3600.0,,0,6237159757883487193,6239925029627346995,,00:00:00,36.010,1200,255,361
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,200,,7200.0,,0,6237159757883487193,6239925029627379320,,00:00:00,36.010,1200,255,140
BHP,2013-03-01,10:00:00.055000,TRADE,36.000,300,,10800.0,,0,6237159757883487193,6239925029627405696,,00:00:00,36.010,1200,255,233
BHP,2013-03-01,10:00:00.055000,TRADE,36.330,15,,544.9499999999999,,0,6237159757883487193,6239925029627344480,,00:00:00,36.010,1200,255,231
BHP,2013-03-01,10:00:00.055000,TRADE,36.330,8,0,290.64,,0,6239528655686698698,6239925029627344480,,,,,122,231
BHP,2013-03-01,10:00:00.055000,TRADE,36.330,15,0,544.9499999999999,,0,6239528655686698698,6239925029627344487,,,,,122,231
BHP,2013-03-01,10:00:00.055000,TRADE,36.330,9,0,326.96999999999997,,0,6239528655686698698,6239925029627344488,,,,,122,231
BHP,2013-03-01,10:00:00.055000,TRADE,36.330,68,0,2470.44,,0,6239528655686698698,6239925029627344492,,,,,122,231
BHP,2013-03-01,10:00:00.055000,TRADE,36.330,72,0,2615.7599999999998,OB0 ,0,6045196022792939819,6239925029627344492,,,,,299,231
BHP,2013-03-01,10:00:00.055000,TRADE,36.330,245,0,8900.85,OB0 ,0,6045196022792939819,6239925029627344493,,,,,299,231
BHP,2013-03-01,10:00:00.055000,TRADE,36.330,33,0,1198.8899999999999,OB0 ,0,6045196022792939819,6239925029627344494,,,,,299,231
BHP,2013-03-01,10:00:00.055000,TRADE,36.330,210,0,7629.299999999999,OB0 ,0,6045196022792939819,6239925029627376421,,,,,299,231
BHP,2013-03-01,10:00:00.055000,TRADE,36.400,1000,0,36400.0,OB0 ,0,6045196022792939819,6239925029627401678,,,,,299,266
BHP,2013-03-01,10:00:00.055000,TRADE,36.500,1000,0,36500.0,OB0 ,0,6045196022792939819,6239925029627406113,,,,,299,361
BHP,2013-03-01,10:00:00.055000,TRADE,36.500,5000,0,182500.0,OB0 ,0,6045196022792939819,6239925029627417867,,,,,299,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.540,4542,0,165964.68,OB0 ,0,6045196022792939819,6239925029627403167,,,,,299,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.540,1000,0,36540.0,,0,6239925029627390993,6239925029627403167,,,,,140,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.540,500,0,18270.0,,0,6239925029627397866,6239925029627403167,,,,,638,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.540,7623,0,278544.42,OB0 ,0,6045196022792930347,6239925029627403167,,,,,110,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.540,3159,0,115429.86,OB0 ,0,6045196022792942772,6239925029627403167,,,,,299,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.540,3176,0,116051.04,,0,6239528655686172421,6239925029627403167,,,,,140,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.550,1000,0,36550.0,,0,6239528655686172421,6239925029627402639,,,,,140,140
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,5824,0,212925.44,,0,6239528655686172421,6239925029627401086,,,,,140,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,100,0,3656.0,,0,6239925029627401863,6239925029627401086,,,,,140,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,500,0,18280.0,,0,6239925029627402582,6239925029627401086,,,,,154,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,17,0,621.52,,0,6239528655685530748,6239925029627401086,,,,,140,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,700,0,25592.0,,0,6239528655685571572,6239925029627401086,,,,,140,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,1000,0,36560.0,,0,6239528655687241346,6239925029627401086,,,,,140,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,300,0,10968.0,,0,6239528655687456727,6239925029627401086,,,,,140,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,3559,0,130117.04000000001,OB0 ,0,6045196022792856910,6239925029627401086,,,,,157,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,1441,0,52682.96000000001,OB0 ,0,6045196022792856910,6239925029627405078,,,,,157,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,2000,0,73120.0,,0,6239925029627358881,6239925029627405078,,,,,144,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,300,0,10968.0,,0,6239925029627387391,6239925029627405078,,,,,140,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,1000,0,36560.0,,0,6239925029627403156,6239925029627405078,,,,,154,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.560,5259,0,192269.04,OB0 ,0,6239925029627387496,6239925029627405078,,,,,366,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.580,5000,0,182900.0,OB0 ,0,6239925029627387496,6239925029627404393,,,,,366,916
BHP,2013-03-01,10:00:00.055000,TRADE,36.590,4741,0,173473.19,OB0 ,0,6239925029627387496,6239925029627402392,,,,,366,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.590,550,,20124.500000000004,,0,6238737282191538350,6239925029627402392,,00:00:00,36.070,550,244,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.590,4709,0,172302.31000000003,OB0 ,0,6239925029627387470,6239925029627402392,,,,,366,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.590,12000,0,439080.00000000006,OB0 ,0,6239925029627387470,6239925029627406164,,,,,366,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,13291,0,486450.60000000003,OB0 ,0,6239925029627387470,6239925029627402197,,,,,366,150
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,250,0,9150.0,,0,6239528655685531876,6239925029627402197,,,,,140,150
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,250,0,9150.0,,0,6239528655685571464,6239925029627402197,,,,,140,150
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,3000,0,109800.0,,0,6239528655685773478,6239925029627402197,,,,,266,150
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,71,0,2598.6,OB0 ,0,6045196022790562261,6239925029627402197,,,,,266,150
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,3138,0,114850.8,OB0 ,0,6045196022792942864,6239925029627402197,,,,,299,150
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,48,0,1756.8000000000002,OB0 ,0,6045196022792942864,6239925029627402470,,,,,299,140
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,1000,,36600.0,,0,6239528655687201478,6239925029627402470,,00:00:00,36.610,500,289,140
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,500,0,18300.0,,0,6239925029627417948,6239925029627402470,,,,,140,140
BHP,2013-03-01,10:00:00.055000,TRADE,36.600,452,0,16543.2,,0,6239925029627394807,6239925029627402470,,,,,241,140
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,4548,0,166575.04799999998,,0,6239925029627394807,6239925029627362129,,,,,241,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,7621,0,279126.746,OB0 ,0,6045196022792928814,6239925029627362129,,,,,110,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,200,0,7325.2,,0,6239528655685614822,6239925029627362129,,,,,140,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,700,0,25638.199999999997,,0,6239925029627387027,6239925029627362129,,,,,150,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,659,,24136.534,,0,6239925029627390804,6239925029627362129,,09:47:34,36.670,659,150,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,60,,2197.56,,0,6239925029627379192,6239925029627362129,,08:27:52,36.670,60,150,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,15,,549.39,,0,6239925029627376987,6239925029627362129,,08:00:00,36.670,15,150,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,2066,,75669.31599999999,,0,6239925029627390808,6239925029627362129,,09:47:35,36.670,2066,150,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,142,,5200.892,,0,6239925029627391121,6239925029627362129,,09:49:37,36.670,142,150,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,427,,15639.302,,0,6239925029627387026,6239925029627362129,,09:00:02,36.670,427,150,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,150,0,5493.9,,0,6239528655685530987,6239925029627362129,,,,,140,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,100,0,3662.6,,0,6239528655685532304,6239925029627362129,,,,,140,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,1000,0,36626.0,,0,6239528655685571646,6239925029627362129,,,,,150,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,300,0,10987.8,,0,6239528655685575247,6239925029627362129,,,,,140,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,3000,0,109878.0,,0,6239528655685775299,6239925029627362129,,,,,266,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,500,0,18313.0,OB0 ,0,6045196022792049972,6239925029627362129,,,,,140,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,1000,0,36626.0,OB0 ,0,6045196022792944275,6239925029627362129,,,,,140,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,1000,0,36626.0,OB0 ,0,6045196022791752858,6239925029627362129,,,,,144,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,1000,0,36626.0,OB0 ,0,6045196022791766443,6239925029627362129,,,,,144,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,2700,0,98890.2,,0,6239925029627400034,6239925029627362129,,,,,677,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.626,12,,439.51199999999994,,0,6238737282191519310,6239925029627362129,,00:00:00,36.100,500,154,130
BHP,2013-03-01,10:00:00.055000,TRADE,36.640,488,,17880.32,,0,6238737282191519310,6239925029627400634,,00:00:00,36.100,500,154,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.640,7512,0,275239.68,,0,6239925029627404429,6239925029627400634,,,,,150,110
BHP,2013-03-01,10:00:00.055000,TRADE,36.660,3168,0,116138.87999999999,,0,6239925029627404429,6239925029627400347,,,,,150,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.660,450,0,16497.0,,0,6239528655685564368,6239925029627400347,,,,,140,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.660,1000,0,36660.0,,0,6239528655685573092,6239925029627400347,,,,,140,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.660,2000,0,73320.0,,0,6239528655687632930,6239925029627400347,,,,,144,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.660,500,0,18330.0,,0,6239925029627345539,6239925029627400347,,,,,140,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.660,1000,0,36660.0,,0,6239528655685531619,6239925029627400347,,,,,140,157
BHP,2013-03-01,10:00:00.055000,TRADE,36.660,1357,0,49747.619999999995,OB0 ,0,6045196022792950633,6239925029627400347,,,,,923,157
