Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
"BHP","2013-03-01","00:00:00.000","ENTER","36.710","200","0","7342","","0","6239528655685614822","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.700","150","0","5505","","0","6239528655685530987","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.700","100","0","3670","","0","6239528655685532304","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.700","15","0","550.5","","0","6239528655685554137","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.700","1000","0","36700","","0","6239528655685571646","","B","","","","150",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.700","300","0","11010","","0","6239528655685575247","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.700","3000","0","110100","","0","6239528655685775299","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.700","10000","0","367000","","0","6239528655685617028","","B","","","","677",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.700","200","0","7340","","0","6239528655687300872","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.690","450","0","16510.5","","0","6239528655685564368","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.690","1000","0","36690","","0","6239528655685573092","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.690","16","0","587.04","","0","6239528655685575986","","B","","","","203",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.690","500","0","18345","","0","6239528655685584586","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.690","2000","0","73380","","0","6239528655687632930","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.680","1000","0","36680","","0","6239528655685531619","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.670","135","0","4950.45","","0","6239528655685532536","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.660","80","0","2932.8","","0","6239134480769406875","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.660","60","0","2199.6","","0","6239528655685532220","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.650","80","0","2932","","0","6239528655685530650","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.640","70","0","2564.8","","0","6239528655685531477","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.630","130","0","4761.9","","0","6239134480768339474","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.610","500","0","18305","","0","6239134480769181142","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.600","172","0","6295.2","","0","6239528655685530621","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.600","30","0","1098","","0","6239528655685553740","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.600","3000","0","109800","","0","6239528655685781600","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.590","100","0","3659","","0","6239528655686757938","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.580","1000","0","36580","","0","6239528655685653739","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.570","3000","0","109710","","0","6238737282194234408","","B","","","","406",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.560","90","0","3290.4","","0","6239134480767930659","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.550","348","0","12719.4","","0","6239134480767874045","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.550","3000","0","109650","","0","6239528655685786950","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.510","1000","0","36510","","0","6239528655685530194","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.510","500","0","18255","","0","6239528655685905016","","B","","","","289",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.510","100","0","3651","","0","6239528655686706831","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","350","0","12775","","0","6239134480767866419","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","170","0","6205","","0","6239134480767999607","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","273","0","9964.5","","0","6239134480768181242","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","500","0","18250","","0","6239134480768679413","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","600","0","21900","","0","6239134480768925948","","B","","","","361",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","3000","0","109500","","0","6239134480769151672","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","1000","0","36500","","0","6239134480769376036","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","273","0","9964.5","","0","6239528655685531825","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","153","0","5584.5","","0","6239528655685531936","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","1000","0","36500","","0","6239528655685532204","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","85","0","3102.5","","0","6239528655685547344","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","136","0","4964","","0","6239528655685572541","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","325","0","11862.5","","0","6239528655685572751","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","140","0","5110","","0","6239528655685605259","","B","","","","406",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","1000","0","36500","","0","6239528655686160660","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","500","0","18250","","0","6239528655686330412","","B","","","","233",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","500","0","18250","","0","6238737282192728593","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.500","300","0","10950","","0","6239528655687033470","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.480","1000","0","36480","","0","6239134480768040275","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.450","500","0","18225","","0","6239134480767626743","","B","","","","233",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.450","2500","0","91125","","0","6239134480767669346","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.450","2500","0","91125","","0","6239134480767669111","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.450","3000","0","109350","","0","6239134480769150396","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.420","55","0","2003.1","","0","6239528655685532325","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.410","1000","0","36410","","0","6239134480768090740","","B","","","","289",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.400","250","0","9100","","0","6239134480767576192","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.400","100","0","3640","","0","6239134480767580676","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.400","250","0","9100","","0","6239134480767639292","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.400","200","0","7280","","0","6239134480768643070","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.400","3000","0","109200","","0","6239134480769148624","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.400","250","0","9100","","0","6239528655685530597","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.400","300","0","10920","","0","6239528655687095572","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.360","610","0","22179.6","","0","6239528655685554657","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.360","275","0","9999","","0","6239528655686174976","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.350","50","0","1817.5","","0","6222904039873841919","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.350","410","0","14903.5","","0","6239134480767638473","","B","","","","677",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.350","3000","0","109050","","0","6239134480767958730","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.350","500","0","18175","","0","6239134480768075159","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.350","500","0","18175","","0","6239134480769028071","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.340","490","0","17806.6","","0","6239134480767030951","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.340","90","0","3270.6","","0","6239134480767488475","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.320","16","0","581.12","","0","6239134480766974672","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.310","150","0","5446.5","","0","6239134480767031245","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.310","220","0","7988.2","","0","6239134480767491421","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","240","0","8712","","0","6238737282192115081","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","110","0","3993","","0","6238737282192147886","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","318","0","11543.4","","0","6238737282192182103","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","1000","0","36300","","0","6238737282192185092","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","500","0","18150","","0","6238737282192252835","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","150","0","5445","","0","6238737282192795854","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","3000","0","108900","","0","6238737282192892374","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","250","0","9075","","0","6238737282194271963","","B","","","","154",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","250","0","9075","","0","6238737282194318865","","B","","","","154",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","50","0","1815","","0","6239134480766975085","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.300","500","0","18150","","0","6239528655686213455","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.260","100","0","3626","","0","6239134480767395749","","B","","","","311",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","4000","0","145000","","0","6238737282191860058","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","100","0","3625","","0","6238737282192851822","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","100","0","3625","","0","6238737282192939248","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","100","0","3625","","0","6238737282192949799","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","100","0","3625","","0","6238737282192957499","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","100","0","3625","","0","6238737282192976260","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","100","0","3625","","0","6238737282192998517","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","150","0","5437.5","","0","6238737282193176546","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","500","0","18125","","0","6239134480767819192","","B","","","","154",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.250","2000","0","72500","","0","6239134480767015853","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.230","220","0","7970.6","","0","6239134480767019806","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.210","1000","0","36210","","0","6238737282191893518","","B","","","","289",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.210","200","0","7242","","0","6238737282192247780","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.200","3000","0","108600","","0","6238737282191790729","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.200","400","0","14480","","0","6238737282192722096","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.200","275","0","9955","","0","6238737282193000309","","B","","","","355",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.200","1000","0","36200","","0","6238737282194370424","","B","","","","406",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.200","140","0","5068","","0","6239134480766974179","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.200","75","0","2715","","0","6239134480767999108","","B","","","","233",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.200","250","0","9050","","0","6239528655685805995","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.200","300","0","10860","","0","6239528655686504352","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.200","100","0","3620","","0","6239528655686621554","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.180","250","0","9045","","0","6238737282192063864","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.170","600","0","21702","","0","6238737282191580399","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.160","1000","0","36160","","0","6238737282192293635","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.160","200","0","7232","","0","6236759810529584023","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.160","1050","0","37968","","0","6237159757883499357","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.150","100","0","3615","","0","6238737282193069526","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.150","2000","0","72300","","0","6239134480768010612","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.150","90","0","3253.5","","0","6239134480769382055","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.140","1785","0","64509.9","","0","6238737282191651068","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.130","600","0","21678","","0","6238737282192789254","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.130","2000","0","72260","","0","6239134480768106042","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.120","200","0","7224","","0","6239134480766998181","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.110","275","0","9930.25","","0","6238737282191718657","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.100","1000","0","36100","","0","6230821897983379771","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.100","550","0","19855","","0","6237159757883787880","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.100","1500","0","54150","","0","6237159757884035823","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.100","275","0","9927.5","","0","6238737282191484323","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.100","500","0","18050","","0","6238737282191519310","","B","","","","154",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.100","3000","0","108300","","0","6238737282191792522","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.100","1500","0","54150","","0","6238737282192203595","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.100","700","0","25270","","0","6239528655685532086","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.090","150","0","5413.5","","0","6238329638255677082","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.080","783","0","28250.64","","0","6231612446843716838","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.080","22","0","793.76","","0","6237159757883487136","","B","","","","238",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.080","692","0","24967.36","","0","6237159757883487838","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.080","1000","0","36080","","0","6236759810530902259","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.080","500","0","18040","","0","6237159757883522393","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.070","550","0","19838.5","","0","6238737282191538350","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.070","400","0","14428","","0","6238737282191984998","","B","","","","266",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.060","275","0","9916.5","","0","6222904039874056641","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.060","138","0","4976.28","","0","6239528655686194951","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.050","1300","0","46865","","0","6234383765901281864","","B","","","","179",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.050","277","0","9985.85","","0","6238329638255443007","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.050","1485","0","53534.25","","0","6238737282191439237","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.050","69","0","2487.45","","0","6238737282191803605","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.050","100","0","3605","","0","6239134480767676044","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.050","400","0","14420","","0","6239134480767921130","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.050","406","0","14636.3","","0","6239134480768727334","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.030","150","0","5404.5","","0","6238737282191529169","","B","","","","255",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.020","1100","0","39622","","0","6236363161709769919","","B","","","","298",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.020","1000","0","36020","","0","6237159757883735069","","B","","","","289",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.010","139","0","5005.39","","0","6230017330349455715","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.010","277","0","9974.77","","0","6230821897983079343","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.010","300","0","10803","","0","6233194918953729740","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.010","270","0","9722.7","","0","6237159757883486700","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.010","83","0","2988.83","","0","6237159757883487606","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.010","1200","0","43212","","0","6237159757883487193","","B","","","","255",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.010","1000","0","36010","","0","6238737282191617368","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.010","500","0","18005","","0","6238737282191967114","","B","","","","255",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.010","250","0","9002.5","","0","6239134480767244719","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","225","0","8100","","0","6219341347321923449","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","500","0","18000","","0","6220529094759652259","","B","","","","406",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","500","0","18000","","0","6222111841746490736","","B","","","","361",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","135","0","4860","","0","6222111841747927618","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","15","0","540","","0","6227642385233453836","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","100","0","3600","","0","6227642385234114770","","B","","","","311",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","28","0","1008","","0","6230424149651759872","","B","","","","255",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","1500","0","54000","","0","6230424149652872477","","B","","","","298",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","150","0","5400","","0","6230424149653874035","","B","","","","406",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","1000","0","36000","","0","6230821897983077840","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","500","0","18000","","0","6230821897983113856","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","100","0","3600","","0","6232788099651452330","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","500","0","18000","","0","6230424149651729791","","B","","","","244",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","1000","0","36000","","0","6232788099653385897","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","200","0","7200","","0","6233194918954148202","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","500","0","18000","","0","6233194918954391099","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","153","0","5508","","0","6233194918954979534","","B","","","","406",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","200","0","7200","","0","6233591018020129522","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","1000","0","36000","","0","6233988491471101827","","B","","","","254",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","70","0","2520","","0","6234383765901265941","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","1138","0","40968","","0","6234383765902526236","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","400","0","14400","","0","6236759810528908717","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","1000","0","36000","","0","6236759810529128011","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","277","0","9972","","0","6236759810531531719","","B","","","","255",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","150","0","5400","","0","6237159757883486789","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","700","0","25200","","0","6237159757883487662","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","800","0","28800","","0","6237159757883514811","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","25","0","900","","0","6237159757883532063","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","1000","0","36000","","0","6237159757883872305","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","900","0","32400","","0","6237159757884131328","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","150","0","5400","","0","6237159757884447516","","B","","","","311",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","940","0","33840","","0","6237159757885177616","","B","","","","406",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","500","0","18000","","0","6238329638255441311","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","83","0","2988","","0","6238329638255441826","","B","","","","122",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","3000","0","108000","","0","6238329638255442071","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","450","0","16200","","0","6238329638255442657","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","200","0","7200","","0","6238329638255443161","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","100","0","3600","","0","6238329638255465598","","B","","","","638",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","200","0","7200","","0","6238329638255490235","","B","","","","406",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","150","0","5400","","0","6238329638255591890","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","500","0","18000","","0","6238329638255922390","","B","","","","406",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","100","0","3600","","0","6238329638256980080","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","100","0","3600","","0","6238329638257175166","","B","","","","140",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","300","0","10800","","0","6238329638257380408","","B","","","","144",""
"BHP","2013-03-01","00:00:00.000","ENTER","36.000","100","0","3600","","0","6238329638257521025","","B","","","","140",""
